hour,minute,day,month,year,site_id_ttl,irradiance_wm2,rainfall_mm,relative_humidity_pct,sea_level_pressure_hpa,temperature_c,visibility_km,wind_speed_ms,normalized_generation
4,0,5,8,2023,SQ1,39.292,0.0,82.268,1003.08913,28.747,15.989,1.3812,0.0000000000000000000
4,15,5,8,2023,SQ1,39.18,0.0,82.335,1003.17913,28.702,15.989,0.98497,0.0000000000000000000
4,30,5,8,2023,SQ1,40.176,0.0,81.596,1003.17913,28.848,15.989,2.8475,0.0000000000000000000
4,45,5,8,2023,SQ1,40.394,0.0,82.29,1003.17913,28.87,15.99,1.1887,0.0000000000000000000
5,0,5,8,2023,SQ1,41.057,0.0,81.798,1003.17913,28.836,15.989,1.6789,0.0000000000000000000
5,15,5,8,2023,SQ1,41.057,0.0,81.966,1003.17913,28.836,15.989,2.4333,0.0000000000000000000
5,30,5,8,2023,SQ1,40.836,0.0,81.999,1003.28913,28.792,15.99,0.95364,0.0000000000000000000
5,45,5,8,2023,SQ1,41.609,0.0,81.898,1003.30913,28.724,15.989,1.6476,0.0000000000000000000
6,0,5,8,2023,SQ1,48.895,0.0,81.775,1003.30913,28.613,15.989,0.64247,0.0003623188405797000
6,15,5,8,2023,SQ1,88.078,0.0,81.429,1003.38913,28.478,15.989,1.4081,0.0120289855072462995
6,30,5,8,2023,SQ1,180.8,0.0,81.003,1003.45913,28.747,15.989,1.7013,0.0119565217391304005
6,45,5,8,2023,SQ1,141.72,0.0,79.571,1003.49913,29.184,15.99,1.473,0.0185869565217391015
7,0,5,8,2023,SQ1,184.21,0.0,77.959,1003.59913,29.049,15.989,1.3499,0.0286594202898549991
7,15,5,8,2023,SQ1,189.62,0.0,78.519,1003.67913,29.408,15.995,1.4327,0.0353985507246376008
7,30,5,8,2023,SQ1,269.76,0.0,77.153,1003.67913,29.43,15.997,1.6924,0.0367028985507246025
7,45,5,8,2023,SQ1,155.18,0.0,77.699,1003.68913,29.204,15.996,1.4483,0.0326086956521738983
8,0,5,8,2023,SQ1,208.82,0.0,77.706,1003.66913,29.167,15.996,0.74091,0.0375362318840578996
8,15,5,8,2023,SQ1,264.77,0.0,77.405,1003.68913,28.999,15.998,0.91775,0.0704710144927536003
8,30,5,8,2023,SQ1,385.29,0.0,77.995,1003.84913,29.714,15.998,0.67598,0.0749275362318840010
8,45,5,8,2023,SQ1,215.33,0.0,79.226,1003.68913,29.489,15.996,1.8511,0.0207246376811594003
9,0,5,8,2023,SQ1,101.31,0.508,89.488,1003.50913,26.948,0.66881,1.5758,0.0184782608695652009
9,15,5,8,2023,SQ1,187.51,0.0,93.13,1003.64913,26.526,11.078,0.77897,0.0427898550724637033
9,30,5,8,2023,SQ1,194.26,0.0,91.7,1003.65913,26.909,15.988,1.1148,0.0378623188405797020
9,45,5,8,2023,SQ1,297.02,0.0,89.507,1003.82913,27.402,15.988,1.2916,0.0625724637681158991
10,0,5,8,2023,SQ1,336.65,0.0,84.686,1003.79913,27.46,15.989,1.9655,0.0626449275362317981
10,15,5,8,2023,SQ1,324.19,0.0,82.684,1003.92913,27.931,15.989,2.5767,0.0615942028985506998
10,30,5,8,2023,SQ1,362.59,0.0,82.158,1003.92913,28.502,15.989,1.2021,0.0858695652173912943
10,45,5,8,2023,SQ1,1049.1,0.0,79.718,1003.92913,29.196,15.991,1.0678,0.2202536231884056894
11,0,5,8,2023,SQ1,1363.6,0.0,74.556,1004.07913,30.873,16.0,2.0282,0.2528985507246376829
11,15,5,8,2023,SQ1,1490.5,0.0,65.464,1004.02913,32.102,15.999,3.069,0.2427536231884057927
11,30,5,8,2023,SQ1,1403.6,0.0,64.05,1003.90913,32.432,15.998,1.6541,0.2271739130434781984
11,45,5,8,2023,SQ1,1427.0,0.0,61.349,1003.72913,33.144,15.997,1.2444,0.2574275362318840799
12,0,5,8,2023,SQ1,955.54,0.0,60.341,1003.28913,32.539,15.997,2.7172,0.2397463768115941918
12,15,5,8,2023,SQ1,1500.5,0.0,59.747,1003.12913,32.639,15.996,1.8868,0.2211594202898549966
12,30,5,8,2023,SQ1,1538.3,0.0,58.561,1003.16913,33.478,15.998,1.6741,0.2001811594202898004
12,45,5,8,2023,SQ1,1374.1,0.0,56.333,1003.19913,33.768,15.999,1.598,0.2140942028985506895
13,0,5,8,2023,SQ1,1237.4,0.0,59.679,1002.89913,33.063,15.999,1.8845,0.2405072463768115898
13,15,5,8,2023,SQ1,1330.1,0.0,57.575,1002.93913,33.61,15.999,2.9722,0.2384782608695651951
13,30,5,8,2023,SQ1,1303.8,0.0,59.443,1002.74913,32.872,15.999,3.422,0.2324275362318840021
13,45,5,8,2023,SQ1,1067.8,0.0,64.86,1002.65913,32.469,15.998,2.0837,0.2024637681159419944
14,0,5,8,2023,SQ1,1197.2,0.0,64.062,1002.58913,32.858,15.999,1.8307,0.2252898550724637128
14,15,5,8,2023,SQ1,1223.6,0.0,62.799,1002.50913,32.187,15.998,4.1672,0.1813043478260868979
14,30,5,8,2023,SQ1,1187.2,0.0,61.31,1002.52913,33.015,15.999,3.498,0.1776811594202898081
14,45,5,8,2023,SQ1,1105.7,0.0,63.057,1002.38913,32.759,15.998,1.6741,0.1764855072463767938
15,0,5,8,2023,SQ1,1055.2,0.0,63.96,1002.35913,32.576,15.998,3.2942,0.1312681159420288901
15,15,5,8,2023,SQ1,949.32,0.0,63.77,1002.32913,32.33,15.998,3.8403,0.1515579710144926984
15,30,5,8,2023,SQ1,578.08,0.0,64.329,1002.34913,32.677,15.996,1.4009,0.1374999999999999001
15,45,5,8,2023,SQ1,460.18,0.0,63.482,1002.29913,33.05,15.998,2.0926,0.1071014492753623037
16,0,5,8,2023,SQ1,884.02,0.0,62.417,1002.19913,33.383,15.998,2.05,0.0987318840579709950
16,15,5,8,2023,SQ1,250.55,0.0,66.133,1002.27913,32.533,15.88,1.2667,0.0851811594202897954
16,30,5,8,2023,SQ1,718.42,0.0,65.865,1002.28913,32.378,15.999,2.5379,0.0717391304347825970
16,45,5,8,2023,SQ1,600.58,0.0,67.59,1002.17913,32.122,15.996,2.6253,0.0635144927536231002
17,0,5,8,2023,SQ1,409.2,0.0,71.552,1002.27913,31.217,15.996,1.3854,0.0305072463768115004
17,15,5,8,2023,SQ1,133.5,0.0,72.571,1002.40913,30.658,15.996,2.9454,0.0373188405797100983
17,30,5,8,2023,SQ1,112.77,0.0,74.138,1002.45913,30.524,15.996,2.0434,0.0206884057971013988
17,45,5,8,2023,SQ1,86.621,0.0,75.246,1002.56913,29.897,15.996,1.5309,0.0117028985507245994
18,0,5,8,2023,SQ1,79.894,0.0,76.119,1002.48913,30.054,15.996,1.2892,0.0092028985507246006
18,15,5,8,2023,SQ1,66.653,0.0,77.174,1002.49913,29.754,15.997,2.1823,0.0053623188405797001
18,30,5,8,2023,SQ1,55.065,0.0,77.477,1002.52913,29.554,15.997,1.6854,0.0041304347826086000
18,45,5,8,2023,SQ1,50.321,0.0,76.347,1002.62913,29.576,15.996,1.2355,0.0011231884057970999
19,0,5,8,2023,SQ1,35.092,0.0,77.893,1002.75913,29.276,15.995,0.63344,0.0000000000000000000
19,15,5,8,2023,SQ1,29.465,0.0,77.256,1002.60913,28.94,15.993,1.813,0.0000000000000000000
19,30,5,8,2023,SQ1,29.135,0.0,78.408,1002.65913,29.142,15.991,0.92667,0.0000000000000000000
19,45,5,8,2023,SQ1,28.585,0.0,79.084,1002.67913,28.899,15.992,2.1981,0.0000000000000000000
20,0,5,8,2023,SQ1,29.138,0.0,79.702,1002.68913,28.957,15.991,1.7013,0.0000000000000000000
20,15,5,8,2023,SQ1,29.801,0.0,79.992,1002.69913,29.024,15.989,1.3677,0.0000000000000000000
20,30,5,8,2023,SQ1,29.801,0.0,80.215,1002.78913,29.057,15.988,2.4489,0.0000000000000000000
20,45,5,8,2023,SQ1,31.015,0.0,79.713,1002.85913,28.901,15.988,0.68946,0.0000000000000000000
21,0,5,8,2023,SQ1,31.125,0.0,79.949,1002.91913,28.991,15.654,1.4394,0.0000000000000000000
21,15,5,8,2023,SQ1,32.559,0.0,78.494,1002.92913,29.137,15.988,1.5379,0.0000000000000000000
21,30,5,8,2023,SQ1,33.221,0.0,79.625,1002.92913,28.801,15.989,0.97152,0.0000000000000000000
21,45,5,8,2023,SQ1,33.111,0.0,79.121,1003.02913,28.958,15.99,1.1461,0.0000000000000000000
22,0,5,8,2023,SQ1,34.545,0.0,79.413,1003.03913,28.891,15.989,1.9072,0.0000000000000000000
22,15,5,8,2023,SQ1,35.759,0.0,79.916,1003.06913,28.903,15.989,1.1282,0.0000000000000000000
22,30,5,8,2023,SQ1,35.759,0.0,79.972,1003.13913,28.813,15.99,1.8781,0.0000000000000000000
22,45,5,8,2023,SQ1,37.083,0.0,78.674,1003.04913,29.07,15.989,1.2267,0.0000000000000000000
23,0,5,8,2023,SQ1,37.636,0.0,77.599,1003.02913,28.791,15.989,1.0253,0.0000000000000000000
23,15,5,8,2023,SQ1,37.745,0.0,78.741,1003.04913,29.026,15.989,0.98048,0.0000000000000000000
23,30,5,8,2023,SQ1,37.526,0.0,79.771,1002.94913,28.69,15.989,1.8804,0.0000000000000000000
23,45,5,8,2023,SQ1,37.968,0.0,79.872,1002.93913,28.701,15.988,3.3153,0.0000000000000000000
0,0,6,8,2023,SQ1,38.961,0.0,79.626,1002.92913,28.69,15.989,2.8049,0.0000000000000000000
0,15,6,8,2023,SQ1,38.96,0.0,80.544,1002.91913,28.735,15.989,1.7237,0.0000000000000000000
0,30,6,8,2023,SQ1,38.742,0.0,78.898,1002.91913,28.679,15.989,2.3594,0.0000000000000000000
0,45,6,8,2023,SQ1,39.734,0.0,79.256,1002.80913,28.825,15.989,2.1445,0.0000000000000000000
1,0,6,8,2023,SQ1,40.726,0.0,80.544,1002.73913,28.769,15.989,1.6744,0.0000000000000000000
1,15,6,8,2023,SQ1,40.946,0.0,80.577,1002.68913,28.758,15.991,0.62904,0.0000000000000000000
1,30,6,8,2023,SQ1,40.284,0.0,81.204,1002.68913,28.623,15.989,1.4595,0.0000000000000000000
1,45,6,8,2023,SQ1,39.733,0.0,81.719,1002.81913,28.511,15.989,1.4036,0.0000000000000000000
2,0,6,8,2023,SQ1,40.285,0.0,82.995,1002.67913,28.433,15.989,2.1311,0.0000000000000000000
2,15,6,8,2023,SQ1,39.954,0.0,82.346,1002.57913,28.736,15.989,1.2603,0.0000000000000000000
2,30,6,8,2023,SQ1,41.61,0.0,81.484,1002.60913,28.456,15.989,1.1641,0.0000000000000000000
2,45,6,8,2023,SQ1,41.72,0.0,81.294,1002.55913,28.333,15.989,2.1065,0.0000000000000000000
3,0,6,8,2023,SQ1,42.602,0.0,81.35,1002.65913,28.333,15.989,1.9655,0.0000000000000000000
3,15,6,8,2023,SQ1,42.382,0.0,81.854,1002.54913,28.489,15.989,1.9476,0.0000000000000000000
3,30,6,8,2023,SQ1,40.395,0.0,82.357,1002.52913,28.612,15.989,2.111,0.0000000000000000000
3,45,6,8,2023,SQ1,41.719,0.0,82.335,1002.52913,28.4,15.989,2.1423,0.0000000000000000000
4,0,6,8,2023,SQ1,41.721,0.0,83.253,1002.55913,28.232,15.989,0.95811,0.0000000000000000000
4,15,6,8,2023,SQ1,40.618,0.0,82.346,1002.56913,28.568,15.99,1.5961,0.0000000000000000000
4,30,6,8,2023,SQ1,40.837,0.0,82.156,1002.56913,28.568,15.989,1.0096,0.0000000000000000000
4,45,6,8,2023,SQ1,42.603,0.0,82.302,1002.56913,28.49,15.989,2.0349,0.0000000000000000000
5,0,6,8,2023,SQ1,43.046,0.0,82.873,1002.58913,28.143,15.989,1.1775,0.0000000000000000000
5,15,6,8,2023,SQ1,41.721,0.0,83.802,1002.61913,28.109,15.99,1.379,0.0000000000000000000
5,30,6,8,2023,SQ1,40.507,0.0,84.261,1002.59913,28.344,15.989,0.37608,0.0000000000000000000
5,45,6,8,2023,SQ1,40.73,0.0,84.742,1002.68913,27.908,15.992,0.4701,0.0000000000000000000
6,0,6,8,2023,SQ1,46.689,0.0,83.88,1002.69913,28.344,15.989,0.94916,0.0007246376811594000
6,15,6,8,2023,SQ1,84.767,0.0,84.54,1002.70913,28.333,15.989,0.50592,0.0062318840579710004
6,30,6,8,2023,SQ1,94.04,0.0,83.733,1002.80913,28.634,15.989,1.0611,0.0107971014492752992
6,45,6,8,2023,SQ1,250.1,0.0,83.889,1002.87913,29.025,15.993,0.5462,0.0262681159420289009
7,0,6,8,2023,SQ1,390.83,0.0,79.971,1002.92913,29.226,15.991,0.51486,0.0263768115942028016
7,15,6,8,2023,SQ1,208.28,0.0,77.14,1002.93913,30.088,15.998,0.52382,0.0176086956521738988
7,30,6,8,2023,SQ1,155.19,0.0,82.354,1002.91913,29.404,15.67,1.1842,0.0206159420289854997
7,45,6,8,2023,SQ1,568.85,0.0,82.912,1002.90913,29.426,15.992,1.605,0.0767753623188404954
8,0,6,8,2023,SQ1,744.71,0.0,71.863,1003.11913,31.348,15.998,0.90206,0.0589855072463768004
8,15,6,8,2023,SQ1,194.44,0.0,68.135,1003.13913,32.119,11.587,0.81475,0.0245652173913042983
8,30,6,8,2023,SQ1,249.06,0.0,79.045,1002.89913,30.282,15.163,0.48347,0.0478260869565216989
8,45,6,8,2023,SQ1,294.74,0.0,81.462,1002.83913,30.035,14.676,1.3631,0.0838405797101448996
9,0,6,8,2023,SQ1,494.47,0.0,77.903,1002.87913,30.729,15.449,1.5131,0.0944565217391303974
9,15,6,8,2023,SQ1,234.93,0.0,81.753,1002.74913,30.461,6.8383,1.043,0.0235869565217390990
9,30,6,8,2023,SQ1,132.42,0.0,82.984,1002.81913,28.01,4.2634,1.3653,0.0167391304347826002
9,45,6,8,2023,SQ1,132.2,0.0,90.841,1003.01913,27.25,11.576,1.343,0.0306521739130433991
10,0,6,8,2023,SQ1,268.17,0.254,93.163,1002.91913,27.623,2.5894,0.69391,0.1115217391304346994
10,15,6,8,2023,SQ1,1181.6,0.0,91.007,1003.04913,29.103,15.368,0.75885,0.2272101449275361895
10,30,6,8,2023,SQ1,1222.9,0.0,86.497,1003.04913,30.503,14.903,2.1244,0.1993840579710144945
10,45,6,8,2023,SQ1,560.81,0.0,76.558,1003.04913,31.6,15.999,1.0566,0.1697826086956520930
11,0,6,8,2023,SQ1,590.38,0.0,73.5,1003.12913,31.385,15.999,2.957,0.1610507246376811086
11,15,6,8,2023,SQ1,569.79,0.0,76.898,1002.53913,29.97,15.998,1.39,0.1198550724637681003
11,30,6,8,2023,SQ1,656.42,0.0,73.863,1002.50913,30.047,15.997,2.8672,0.1727173913043477949
11,45,6,8,2023,SQ1,821.16,0.0,71.737,1002.43913,30.394,15.997,3.1,0.2483333333333332948
12,0,6,8,2023,SQ1,1329.5,0.0,73.247,1002.50913,31.602,15.997,1.4034,0.2173188405797100986
12,15,6,8,2023,SQ1,1145.3,0.0,64.607,1002.55913,32.788,15.998,1.3967,0.1769202898550724101
12,30,6,8,2023,SQ1,1426.7,0.0,65.983,1002.23913,31.88,15.997,0.67818,0.2082971014492752959
12,45,6,8,2023,SQ1,1452.7,0.0,60.935,1002.34913,32.641,15.997,4.2168,0.1916666666666665964
13,0,6,8,2023,SQ1,1429.3,0.0,63.585,1002.19913,32.359,15.996,1.2086,0.2451811594202898126
13,15,6,8,2023,SQ1,1262.9,0.0,63.452,1002.08913,32.137,15.997,1.4548,0.2113768115942029069
13,30,6,8,2023,SQ1,820.99,0.0,63.541,1002.06913,32.314,15.996,1.7413,0.1613768115942028902
13,45,6,8,2023,SQ1,1485.5,0.0,69.024,1002.10913,32.694,15.996,2.0792,0.1763768115942029036
14,0,6,8,2023,SQ1,791.52,0.0,63.475,1002.00913,33.312,15.999,1.2892,0.1903260869565217006
14,15,6,8,2023,SQ1,395.53,0.0,65.465,1001.67913,32.169,15.996,1.9427,0.1971376811594202083
14,30,6,8,2023,SQ1,924.53,0.0,69.74,1001.78913,31.217,15.996,1.2757,0.2114492753623188059
14,45,6,8,2023,SQ1,1209.3,0.0,65.14,1001.76913,32.336,15.998,1.457,0.1644927536231884091
15,0,6,8,2023,SQ1,326.79,0.0,63.91,1001.65913,32.381,15.996,1.0855,0.1658695652173912960
15,15,6,8,2023,SQ1,242.06,0.0,64.66,1001.61913,31.889,15.996,1.2287,0.1518840579710143968
15,30,6,8,2023,SQ1,958.12,0.0,64.762,1001.61913,31.824,15.997,1.6563,0.1095289855072462959
15,45,6,8,2023,SQ1,815.93,0.0,62.937,1001.57913,32.785,15.998,2.1397,0.1064855072463768010
16,0,6,8,2023,SQ1,796.94,0.0,63.664,1001.43913,32.762,15.997,1.1034,0.1235507246376811030
16,15,6,8,2023,SQ1,186.02,0.0,65.725,1001.45913,32.115,15.998,1.128,0.1041666666666666019
16,30,6,8,2023,SQ1,703.46,0.0,64.828,1001.41913,32.046,15.997,1.6988,0.0579347826086955980
16,45,6,8,2023,SQ1,612.99,0.0,65.478,1001.42913,31.801,15.997,0.79456,0.0836231884057969943
17,0,6,8,2023,SQ1,443.21,0.0,69.474,1001.46913,31.142,15.997,1.757,0.0801449275362317998
17,15,6,8,2023,SQ1,112.65,0.0,70.155,1001.60913,30.066,15.997,0.97136,0.0654710144927535959
17,30,6,8,2023,SQ1,114.31,0.0,71.107,1001.64913,29.853,15.997,1.3339,0.0344202898550724015
17,45,6,8,2023,SQ1,77.022,0.0,73.078,1001.84913,29.732,15.997,1.0229,0.0097101449275361993
18,0,6,8,2023,SQ1,58.265,0.0,76.761,1001.66913,29.285,15.997,1.0094,0.0048550724637680997
18,15,6,8,2023,SQ1,56.72,0.0,78.194,1001.76913,29.453,15.995,1.4795,0.0038405797101449001
18,30,6,8,2023,SQ1,48.995,0.0,79.816,1001.86913,29.162,15.994,1.0654,0.0016304347826085999
18,45,6,8,2023,SQ1,39.617,0.0,80.31,1001.89913,28.984,15.991,1.0207,0.0000000000000000000
19,0,6,8,2023,SQ1,32.997,0.0,79.762,1002.16913,28.638,15.987,1.775,0.0000000000000000000
19,15,6,8,2023,SQ1,30.46,0.0,77.392,1002.04913,28.718,15.989,1.1998,0.0000000000000000000
19,30,6,8,2023,SQ1,30.35,0.0,77.362,1002.17913,28.778,15.988,1.455,0.0000000000000000000
19,45,6,8,2023,SQ1,31.124,0.0,77.912,1002.17913,28.801,15.99,2.0415,0.0000000000000000000
20,0,6,8,2023,SQ1,31.345,0.0,78.148,1002.18913,28.835,15.989,1.4618,0.0000000000000000000
20,15,6,8,2023,SQ1,31.785,0.0,77.107,1002.39913,28.723,15.989,1.4327,0.0000000000000000000
20,30,6,8,2023,SQ1,32.559,0.0,77.487,1002.32913,28.612,15.989,1.2066,0.0000000000000000000
20,45,6,8,2023,SQ1,32.67,0.0,77.957,1002.35913,28.466,15.989,1.3006,0.0000000000000000000
21,0,6,8,2023,SQ1,33.773,0.0,78.193,1002.43913,28.522,15.989,0.91333,0.0000000000000000000
21,15,6,8,2023,SQ1,33.995,0.0,78.965,1002.43913,28.757,15.989,1.2088,0.0000000000000000000
21,30,6,8,2023,SQ1,33.885,0.0,78.909,1002.45913,28.578,15.989,0.93124,0.0000000000000000000
21,45,6,8,2023,SQ1,36.425,0.0,75.238,1002.49913,28.623,15.989,0.73872,0.0000000000000000000
22,0,6,8,2023,SQ1,37.858,0.0,73.246,1002.53913,28.545,15.989,0.96482,0.0000000000000000000
22,15,6,8,2023,SQ1,39.073,0.0,72.395,1002.55913,28.5,15.989,0.80365,0.0000000000000000000
22,30,6,8,2023,SQ1,41.06,0.0,73.391,1002.55913,28.724,15.989,1.7058,0.0000000000000000000
22,45,6,8,2023,SQ1,39.954,0.0,74.914,1002.55913,28.388,15.99,0.78126,0.0000000000000000000
23,0,6,8,2023,SQ1,38.848,0.0,76.548,1002.55913,28.265,15.989,0.79245,0.0000000000000000000
23,15,6,8,2023,SQ1,39.072,0.0,77.611,1002.55913,28.489,15.989,0.75664,0.0000000000000000000
23,30,6,8,2023,SQ1,38.961,0.0,78.193,1002.55913,28.232,15.989,0.6559,0.0000000000000000000
23,45,6,8,2023,SQ1,38.078,0.0,78.238,1002.50913,28.176,15.989,1.6655,0.0000000000000000000
0,0,7,8,2023,SQ1,39.845,0.0,79.234,1002.55913,28.556,15.989,0.53502,0.0000000000000000000
0,15,7,8,2023,SQ1,38.85,0.0,80.141,1002.45913,28.277,15.989,0.81484,0.0000000000000000000
0,30,7,8,2023,SQ1,40.064,0.0,80.387,1002.45913,28.266,15.989,0.64919,0.0000000000000000000
0,45,7,8,2023,SQ1,41.72,0.0,80.119,1002.43913,28.299,15.989,0.91782,0.0000000000000000000
1,0,7,8,2023,SQ1,41.611,0.0,80.287,1002.41913,28.422,15.989,1.4215,0.0000000000000000000
1,15,7,8,2023,SQ1,40.286,0.0,81.988,1002.31913,28.232,15.989,2.3348,0.0000000000000000000
1,30,7,8,2023,SQ1,40.285,0.0,82.022,1002.30913,28.165,15.989,1.0611,0.0000000000000000000
1,45,7,8,2023,SQ1,38.63,0.0,82.223,1002.36913,28.344,15.989,1.5491,0.0000000000000000000
2,0,7,8,2023,SQ1,39.069,0.0,82.458,1002.18913,28.198,15.989,0.90886,0.0000000000000000000
2,15,7,8,2023,SQ1,38.962,0.0,83.331,1002.10913,27.986,15.989,1.3611,0.0000000000000000000
2,30,7,8,2023,SQ1,38.631,0.0,83.522,1001.98913,28.076,15.989,0.55069,0.0000000000000000000
2,45,7,8,2023,SQ1,39.736,0.0,82.593,1002.02913,27.684,15.989,0.40966,0.0000000000000000000
3,0,7,8,2023,SQ1,37.529,0.0,83.735,1002.19913,27.952,15.989,0.39847,0.0000000000000000000
3,15,7,8,2023,SQ1,38.079,0.0,84.149,1001.99913,27.617,15.989,1.1439,0.0000000000000000000
3,30,7,8,2023,SQ1,37.749,0.0,84.731,1002.06913,27.897,15.989,0.3828,0.0000000000000000000
3,45,7,8,2023,SQ1,36.756,0.0,85.716,1002.06913,27.37,15.934,0.51935,0.0000000000000000000
4,0,7,8,2023,SQ1,36.424,0.0,86.691,1002.06913,27.573,15.951,1.2447,0.0000000000000000000
4,15,7,8,2023,SQ1,37.087,0.0,85.684,1002.16913,27.696,15.989,0.36937,0.0000000000000000000
4,30,7,8,2023,SQ1,37.749,0.0,85.548,1002.06913,27.595,15.94,1.8357,0.0000000000000000000
4,45,7,8,2023,SQ1,38.301,0.0,85.725,1001.95913,27.683,15.989,0.8417,0.0000000000000000000
5,0,7,8,2023,SQ1,37.749,0.0,85.512,1002.02913,27.727,15.988,0.93794,0.0000000000000000000
5,15,7,8,2023,SQ1,37.088,0.0,88.646,1002.03913,27.447,15.693,1.3409,0.0000000000000000000
5,30,7,8,2023,SQ1,37.308,0.0,87.616,1002.06913,27.615,15.988,1.4998,0.0000000000000000000
5,45,7,8,2023,SQ1,36.866,0.0,85.929,1002.19913,27.74,15.989,2.4199,0.0000000000000000000
6,0,7,8,2023,SQ1,43.047,0.0,85.18,1002.28913,27.662,15.989,1.182,0.0000000000000000000
6,15,7,8,2023,SQ1,49.228,0.0,86.878,1002.43913,27.437,15.989,0.69171,0.0005797101449275000
6,30,7,8,2023,SQ1,61.59,0.0,88.825,1002.43913,27.436,15.418,0.91109,0.0036956521739130001
6,45,7,8,2023,SQ1,82.56,0.0,88.277,1002.50913,27.626,15.934,0.42756,0.0085869565217390996
7,0,7,8,2023,SQ1,107.72,0.0,86.332,1002.56913,28.031,15.989,0.37609,0.0165217391304346983
7,15,7,8,2023,SQ1,129.35,0.0,86.019,1002.67913,28.077,15.674,0.591,0.0100724637681158993
7,30,7,8,2023,SQ1,79.354,0.0,86.79,1002.63913,27.885,15.379,0.47458,0.0135144927536230992
7,45,7,8,2023,SQ1,177.14,0.0,89.363,1002.57913,27.772,14.466,1.5849,0.0313405797101449016
8,0,7,8,2023,SQ1,168.53,0.0,90.023,1002.65913,28.164,11.744,1.1372,0.0177898550724636985
8,15,7,8,2023,SQ1,122.84,0.0,91.232,1002.49913,26.91,14.483,1.2267,0.0107971014492752992
8,30,7,8,2023,SQ1,218.99,0.0,93.28,1002.68913,27.414,12.063,0.97601,0.0485144927536231008
8,45,7,8,2023,SQ1,144.92,0.0,85.725,1002.67913,27.66,15.989,0.56412,0.0287318840579709987
9,0,7,8,2023,SQ1,158.73,0.0,91.904,1002.80913,27.023,7.6071,1.4752,0.0329347826086955967
9,15,7,8,2023,SQ1,335.67,0.0,92.063,1002.81913,27.595,15.187,0.43429,0.1364492753623187948
9,30,7,8,2023,SQ1,1030.5,0.0,81.238,1002.94913,29.732,15.326,1.5737,0.1189492753623187932
9,45,7,8,2023,SQ1,1052.9,0.0,80.79,1003.09913,31.063,16.0,1.5155,0.1950362318840578868
10,0,7,8,2023,SQ1,909.93,0.0,79.534,1003.13913,31.789,15.186,2.5429,0.1855797101449274955
10,15,7,8,2023,SQ1,580.5,0.0,69.064,1003.13913,32.187,15.998,1.1998,0.1572101449275362106
10,30,7,8,2023,SQ1,183.85,0.0,69.251,1003.04913,31.154,7.2779,1.7861,0.0100000000000000002
10,45,7,8,2023,SQ1,169.28,0.0,83.687,1002.35913,28.299,2.6142,1.2221,0.0262318840579710000
11,0,7,8,2023,SQ1,298.06,0.0,89.798,1002.70913,27.606,2.6214,1.5422,0.1039130434782608026
11,15,7,8,2023,SQ1,205.81,0.254,88.179,1002.39913,27.832,9.1511,1.428,0.0705072463768114943
11,30,7,8,2023,SQ1,629.1,0.0,89.764,1002.66913,28.173,15.979,0.87301,0.1626086956521738958
11,45,7,8,2023,SQ1,1306.1,0.0,80.14,1002.80913,29.865,15.994,0.79916,0.1430072463768115865
12,0,7,8,2023,SQ1,754.5,0.0,80.947,1002.78913,30.884,16.0,1.0678,0.0567753623188404985
12,15,7,8,2023,SQ1,274.28,0.254,80.298,1002.45913,29.374,10.46,1.8692,0.0799275362318840055
12,30,7,8,2023,SQ1,641.25,0.0,82.202,1002.46913,28.367,15.989,1.1148,0.0722101449275362045
12,45,7,8,2023,SQ1,318.88,0.0,83.488,1002.56913,28.479,15.989,1.1462,0.0789130434782607942
13,0,7,8,2023,SQ1,575.06,0.0,83.365,1002.68913,29.06,15.99,0.55293,0.1146014492753622965
13,15,7,8,2023,SQ1,303.98,0.0,82.022,1002.68913,29.385,15.905,1.6521,0.0809057971014491978
13,30,7,8,2023,SQ1,447.8,0.0,85.704,1002.43913,29.564,15.85,0.89991,0.0992391304347825937
13,45,7,8,2023,SQ1,543.93,0.0,84.138,1002.43913,29.531,15.362,1.6834,0.0822101449275361995
14,0,7,8,2023,SQ1,1017.7,0.0,82.308,1002.32913,30.108,15.611,1.3543,0.1590217391304347139
14,15,7,8,2023,SQ1,670.04,0.0,78.153,1002.27913,31.102,15.998,1.549,0.0894927536231883980
14,30,7,8,2023,SQ1,301.5,0.0,75.498,1001.91913,30.081,15.998,0.81922,0.0700724637681159057
14,45,7,8,2023,SQ1,536.55,0.0,76.672,1002.01913,30.472,15.997,1.0341,0.0993840579710144056
15,0,7,8,2023,SQ1,1295.0,0.0,76.537,1001.88913,31.121,15.961,0.87516,0.1972101449275361906
15,15,7,8,2023,SQ1,933.69,0.0,75.976,1001.86913,31.97,15.997,1.7369,0.1314492753623187904
15,30,7,8,2023,SQ1,939.05,0.0,72.159,1001.59913,31.644,15.998,1.2176,0.1431884057971014035
15,45,7,8,2023,SQ1,893.5,0.0,72.908,1001.33913,31.935,16.002,2.2471,0.0946376811594202005
16,0,7,8,2023,SQ1,350.07,0.0,71.81,1001.26913,32.179,16.002,0.74305,0.0629347826086956025
16,15,7,8,2023,SQ1,816.87,0.0,69.897,1001.34913,32.337,16.002,1.0184,0.0963043478260869057
16,30,7,8,2023,SQ1,736.51,0.0,69.313,1001.30913,32.211,16.001,0.66694,0.0764130434782608059
