hour,minute,day,month,year,site_id_ttl,irradiance_wm2,rainfall_mm,relative_humidity_pct,sea_level_pressure_hpa,temperature_c,visibility_km,wind_speed_ms,normalized_generation
14,0,19,10,2021,SQ1,212.97,0.0,71.175,1007.08913,27.186,15.999,2.2972,0.1245289855072462953
14,15,19,10,2021,SQ1,592.75,0.0,69.234,1007.04913,27.412,15.999,2.1655,0.1460507246376810953
14,30,19,10,2021,SQ1,500.09,0.0,69.791,1006.83913,27.601,15.999,2.9722,0.1297463768115942051
14,45,19,10,2021,SQ1,462.62,0.0,70.984,1006.72913,27.14,15.998,2.0268,0.1204710144927536031
15,0,19,10,2021,SQ1,433.07,0.0,69.629,1006.67913,27.305,15.998,2.9116,0.1096014492753623060
15,15,19,10,2021,SQ1,538.36,0.0,70.332,1006.66913,27.103,15.997,4.116,0.1055072463768114976
15,30,19,10,2021,SQ1,321.67,0.0,71.214,1006.66913,26.756,15.997,2.7954,0.0647826086956520969
15,45,19,10,2021,SQ1,191.58,0.0,72.074,1006.72913,26.611,15.997,3.1618,0.0764492753623187971
16,0,19,10,2021,SQ1,261.75,0.0,73.906,1006.80913,25.683,15.997,3.2177,0.0634420289855072012
16,15,19,10,2021,SQ1,202.94,0.0,78.781,1006.84913,25.094,15.993,2.6234,0.0515579710144926998
16,30,19,10,2021,SQ1,43.958,0.0,79.737,1006.87913,24.63,15.992,2.8046,0.0253260869565216998
16,45,19,10,2021,SQ1,37.682,0.0,78.654,1006.96913,24.631,15.994,1.1085,0.0174275362318839985
17,0,19,10,2021,SQ1,31.074,0.0,79.786,1006.98913,24.611,15.995,1.7678,0.0092391304347826005
17,15,19,10,2021,SQ1,25.015,0.0,79.366,1007.11913,24.436,15.995,0.99236,0.0063405797101449002
17,30,19,10,2021,SQ1,18.515,0.0,79.595,1007.03913,24.373,15.988,1.2428,0.0032246376811594000
17,45,19,10,2021,SQ1,9.5887,0.0,81.743,1007.06913,24.118,15.987,1.8687,0.0000000000000000000
18,0,19,10,2021,SQ1,3.0861,0.0,83.218,1007.13913,23.861,15.987,1.6362,0.0000000000000000000
18,15,19,10,2021,SQ1,0.99197,0.0,82.548,1007.16913,23.738,15.987,1.0595,0.0000000000000000000
18,30,19,10,2021,SQ1,1.2124,0.0,84.906,1007.31913,23.683,15.987,1.7636,0.0000000000000000000
18,45,19,10,2021,SQ1,1.1022,0.0,84.783,1007.23913,23.593,15.987,1.3434,0.0000000000000000000
19,0,19,10,2021,SQ1,1.3227,0.0,85.189,1007.30913,23.562,15.987,1.0998,0.0000000000000000000
19,15,19,10,2021,SQ1,1.3227,0.0,85.268,1007.31913,23.484,15.987,1.3725,0.0000000000000000000
19,30,19,10,2021,SQ1,1.433,0.0,87.023,1007.43913,23.507,15.987,0.92768,0.0000000000000000000
19,45,19,10,2021,SQ1,1.3227,0.0,86.486,1007.48913,23.462,15.987,1.5893,0.0000000000000000000
20,0,19,10,2021,SQ1,1.4329,0.0,86.073,1007.55913,23.574,15.987,0.9545,0.0000000000000000000
20,15,19,10,2021,SQ1,1.6534,0.0,85.279,1007.64913,23.585,15.987,1.4642,0.0000000000000000000
20,30,19,10,2021,SQ1,1.433,0.0,85.614,1007.65913,23.663,15.987,1.6005,0.0000000000000000000
20,45,19,10,2021,SQ1,1.3227,0.0,85.625,1007.67913,23.573,15.987,2.0275,0.0000000000000000000
21,0,19,10,2021,SQ1,1.4329,0.0,84.966,1007.67913,23.551,15.986,1.2339,0.0000000000000000000
21,15,19,10,2021,SQ1,1.3227,0.0,84.027,1007.67913,23.529,15.987,1.8218,0.0000000000000000000
21,30,19,10,2021,SQ1,1.3227,0.0,83.569,1007.67913,23.473,15.987,2.2219,0.0000000000000000000
21,45,19,10,2021,SQ1,1.3227,0.0,84.317,1007.76913,23.439,15.987,2.3292,0.0000000000000000000
22,0,19,10,2021,SQ1,1.3227,0.0,84.038,1007.80913,23.506,15.987,2.7294,0.0000000000000000000
22,15,19,10,2021,SQ1,1.3227,0.0,84.429,1007.74913,23.506,15.987,0.89638,0.0000000000000000000
22,30,19,10,2021,SQ1,1.433,0.0,84.898,1007.73913,23.774,15.987,1.9492,0.0000000000000000000
22,45,19,10,2021,SQ1,1.3228,0.0,85.334,1007.74913,23.73,15.987,1.5759,0.0000000000000000000
23,0,19,10,2021,SQ1,1.433,0.0,84.529,1007.67913,23.897,15.987,2.3963,0.0000000000000000000
23,15,19,10,2021,SQ1,1.433,0.0,83.758,1007.65913,24.042,15.987,2.8344,0.0000000000000000000
23,30,19,10,2021,SQ1,1.3227,0.0,83.657,1007.65913,24.042,15.987,2.9462,0.0000000000000000000
23,45,19,10,2021,SQ1,1.7636,0.0,82.996,1007.52913,24.052,15.987,3.8581,0.0000000000000000000
0,0,20,10,2021,SQ1,1.2125,0.0,82.56,1007.61913,23.962,15.987,3.9788,0.0000000000000000000
0,15,20,10,2021,SQ1,1.6534,0.0,82.694,1007.43913,24.074,15.987,3.458,0.0000000000000000000
0,30,20,10,2021,SQ1,1.7636,0.0,83.342,1007.41913,24.085,15.987,4.8729,0.0000000000000000000
0,45,20,10,2021,SQ1,1.3227,0.0,84.169,1007.40913,24.096,15.987,3.3216,0.0000000000000000000
1,0,20,10,2021,SQ1,1.7636,0.0,83.252,1007.32913,24.085,15.987,4.2984,0.0000000000000000000
1,15,20,10,2021,SQ1,1.3227,0.0,82.056,1007.41913,24.074,15.987,4.6851,0.0000000000000000000
1,30,20,10,2021,SQ1,1.4329,0.0,82.056,1007.27913,24.018,15.987,3.8044,0.0000000000000000000
1,45,20,10,2021,SQ1,1.2124,0.0,82.258,1007.19913,23.996,15.987,2.5191,0.0000000000000000000
2,0,20,10,2021,SQ1,1.3227,0.0,83.8,1007.14913,24.007,15.987,3.3395,0.0000000000000000000
2,15,20,10,2021,SQ1,1.2125,0.0,81.252,1007.16913,24.051,15.987,3.3797,0.0000000000000000000
2,30,20,10,2021,SQ1,1.3227,0.0,82.605,1007.15913,24.097,15.987,3.3462,0.0000000000000000000
2,45,20,10,2021,SQ1,1.2125,0.0,83.187,1007.07913,24.042,15.987,3.1518,0.0000000000000000000
3,0,20,10,2021,SQ1,1.4329,0.0,84.16,1007.05913,24.042,15.987,3.2591,0.0000000000000000000
3,15,20,10,2021,SQ1,1.3227,0.0,83.388,1006.97913,24.064,15.987,2.8523,0.0000000000000000000
3,30,20,10,2021,SQ1,1.2125,0.0,83.532,1006.94913,23.929,15.987,2.3359,0.0000000000000000000
3,45,20,10,2021,SQ1,1.4329,0.0,84.84,1006.98913,23.906,15.987,2.1235,0.0000000000000000000
4,0,20,10,2021,SQ1,1.2125,0.0,83.856,1006.94913,23.996,15.987,1.8195,0.0000000000000000000
4,15,20,10,2021,SQ1,1.4329,0.0,84.941,1006.90913,24.063,15.987,2.6466,0.0000000000000000000
4,30,20,10,2021,SQ1,1.3227,0.0,85.577,1007.01913,24.108,15.987,3.2009,0.0000000000000000000
4,45,20,10,2021,SQ1,1.2125,0.0,85.298,1007.02913,24.107,15.987,2.8343,0.0000000000000000000
5,0,20,10,2021,SQ1,1.3227,0.0,86.516,1007.10913,23.973,15.987,2.2107,0.0000000000000000000
5,15,20,10,2021,SQ1,1.2125,0.0,84.493,1007.13913,24.029,15.987,1.9782,0.0000000000000000000
5,30,20,10,2021,SQ1,1.3227,0.0,83.889,1007.07913,23.962,15.987,3.2702,0.0000000000000000000
5,45,20,10,2021,SQ1,1.2125,0.0,83.621,1007.14913,24.029,15.987,1.9804,0.0000000000000000000
6,0,20,10,2021,SQ1,1.5431,0.0,83.479,1007.16913,24.042,15.987,3.666,0.0000000000000000000
6,15,20,10,2021,SQ1,1.984,0.0,84.907,1007.17913,23.952,15.987,1.9358,0.0000000000000000000
6,30,20,10,2021,SQ1,10.802,0.0,85.502,1007.30913,24.043,15.987,2.9037,0.0025362318840579001
6,45,20,10,2021,SQ1,16.644,0.0,85.857,1007.44913,23.952,15.987,1.6631,0.0069202898550723996
7,0,20,10,2021,SQ1,35.602,0.0,86.639,1007.39913,24.108,15.987,2.3001,0.0121014492753622992
7,15,20,10,2021,SQ1,98.649,0.0,86.996,1007.47913,24.241,15.987,1.7144,0.0260869565217391013
7,30,20,10,2021,SQ1,102.5,0.0,82.772,1007.59913,25.001,15.989,2.0207,0.0531884057971013999
7,45,20,10,2021,SQ1,140.42,0.0,78.256,1007.63913,25.996,15.992,2.9014,0.0533333333333333021
8,0,20,10,2021,SQ1,123.44,0.0,74.937,1007.66913,26.734,15.996,2.1749,0.0619927536231884013
8,15,20,10,2021,SQ1,355.55,0.0,72.8,1007.64913,27.794,15.997,1.8239,0.0713043478260868974
8,30,20,10,2021,SQ1,403.12,0.0,67.757,1007.61913,28.864,15.996,1.8909,0.0961956521739130016
8,45,20,10,2021,SQ1,385.22,0.0,68.466,1007.53913,28.846,15.995,1.6359,0.1075724637681158974
9,0,20,10,2021,SQ1,395.12,0.0,69.313,1007.54913,28.844,16.0,2.4136,0.1447826086956520986
9,15,20,10,2021,SQ1,543.7,0.0,65.949,1007.58913,29.19,15.999,2.9634,0.1196014492753623010
9,30,20,10,2021,SQ1,627.01,0.0,68.324,1007.52913,29.196,15.998,2.7598,0.1303985507246376019
9,45,20,10,2021,SQ1,539.78,0.0,67.262,1007.42913,28.826,15.998,3.5307,0.2013405797101449068
10,0,20,10,2021,SQ1,480.14,0.0,67.428,1007.35913,28.802,15.998,3.6133,0.2022463768115941862
10,15,20,10,2021,SQ1,583.11,0.0,65.594,1007.33913,29.36,15.997,1.8658,0.2003623188405797007
10,30,20,10,2021,SQ1,625.96,0.0,68.399,1007.27913,29.292,15.997,3.9462,0.2023550724637681042
10,45,20,10,2021,SQ1,618.9,0.0,68.745,1007.24913,28.387,15.997,4.0378,0.2021014492753623049
11,0,20,10,2021,SQ1,633.54,0.0,68.208,1007.10913,28.711,15.997,3.6936,0.1921376811594202871
11,15,20,10,2021,SQ1,632.33,0.0,68.03,1007.05913,28.465,15.997,4.2098,0.1944565217391303891
11,30,20,10,2021,SQ1,663.73,0.0,68.41,1007.03913,28.845,15.997,4.2098,0.1678985507246376907
11,45,20,10,2021,SQ1,676.16,0.0,69.828,1007.01913,28.734,15.997,2.8222,0.1634782608695652117
12,0,20,10,2021,SQ1,398.21,0.0,70.665,1006.87913,28.297,15.997,3.1081,0.1780434782608694977
12,15,20,10,2021,SQ1,708.09,0.0,70.934,1006.78913,28.353,15.997,2.4848,0.1671014492753623015
12,30,20,10,2021,SQ1,653.35,0.0,67.571,1006.69913,28.845,15.997,3.8098,0.1623913043478260876
12,45,20,10,2021,SQ1,664.39,0.0,68.253,1006.59913,28.845,15.997,4.8779,0.1360869565217391053
13,0,20,10,2021,SQ1,639.47,0.0,67.449,1006.54913,28.823,15.997,2.9518,0.1479347826086956086
13,15,20,10,2021,SQ1,633.97,0.0,68.544,1006.46913,28.923,15.997,3.3473,0.1428260869565216862
13,30,20,10,2021,SQ1,610.4,0.0,67.449,1006.40913,29.091,15.997,3.7808,0.1593840579710144867
13,45,20,10,2021,SQ1,604.1,0.0,66.922,1006.26913,29.325,15.997,3.2355,0.1384420289855071984
14,0,20,10,2021,SQ1,573.35,0.0,67.101,1006.14913,29.436,15.997,3.4791,0.1459782608695651962
14,15,20,10,2021,SQ1,563.22,0.0,68.062,1006.04913,29.212,15.997,4.2477,0.1445289855072462992
14,30,20,10,2021,SQ1,536.01,0.0,68.464,1006.04913,29.168,15.997,3.1014,0.1511594202898549899
14,45,20,10,2021,SQ1,558.14,0.0,68.721,1006.12913,28.989,15.999,3.2891,0.1459782608695651962
15,0,20,10,2021,SQ1,106.85,0.0,73.279,1005.92913,27.861,15.997,3.5953,0.0590942028985506976
15,15,20,10,2021,SQ1,79.311,0.0,78.128,1006.04913,26.397,15.997,2.9361,0.0527898550724636983
15,30,20,10,2021,SQ1,318.25,0.0,80.273,1006.10913,26.051,15.997,3.4411,0.0518478260869564972
15,45,20,10,2021,SQ1,49.907,0.0,80.413,1006.12913,25.843,15.993,3.3765,0.0214855072463767983
16,0,20,10,2021,SQ1,46.714,0.0,82.351,1006.32913,25.535,15.994,3.2494,0.0201811594202898001
16,15,20,10,2021,SQ1,40.877,0.0,83.17,1006.23913,25.358,15.994,3.0751,0.0193840579710144005
16,30,20,10,2021,SQ1,45.949,0.0,84.067,1006.27913,25.238,15.995,2.8294,0.0182246376811594016
16,45,20,10,2021,SQ1,41.544,0.0,84.572,1006.25913,25.239,15.995,2.8518,0.0138043478260869001
17,0,20,10,2021,SQ1,33.171,0.0,86.053,1006.24913,25.177,15.996,3.1963,0.0101811594202897999
17,15,20,10,2021,SQ1,17.523,0.0,85.463,1006.21913,24.966,15.99,2.5571,0.0039855072463768002
17,30,20,10,2021,SQ1,12.785,0.0,86.001,1006.30913,24.811,15.988,2.3783,0.0019202898550724000
17,45,20,10,2021,SQ1,8.266,0.0,87.007,1006.28913,24.688,15.988,2.9684,0.0000000000000000000
18,0,20,10,2021,SQ1,2.3145,0.0,87.13,1006.27913,24.61,15.987,2.3515,0.0000000000000000000
18,15,20,10,2021,SQ1,1.3226,0.0,87.309,1006.34913,24.498,15.987,1.7748,0.0000000000000000000
18,30,20,10,2021,SQ1,1.6533,0.0,87.689,1006.36913,24.387,15.844,1.748,0.0000000000000000000
18,45,20,10,2021,SQ1,1.4328,0.0,86.818,1006.42913,24.577,13.972,0.8494,0.0000000000000000000
19,0,20,10,2021,SQ1,1.3226,0.0,86.18,1006.42913,24.655,13.826,1.3702,0.0000000000000000000
19,15,20,10,2021,SQ1,1.2124,0.0,86.661,1006.42913,24.577,12.783,1.8486,0.0000000000000000000
19,30,20,10,2021,SQ1,1.2124,0.0,87.645,1006.55913,24.51,15.353,2.1861,0.0000000000000000000
19,45,20,10,2021,SQ1,1.5431,0.0,87.611,1006.63913,24.621,15.494,1.2987,0.0000000000000000000
20,0,20,10,2021,SQ1,1.5431,0.0,87.723,1006.67913,24.633,15.069,0.91646,0.0000000000000000000
20,15,20,10,2021,SQ1,1.2124,0.0,88.058,1006.68913,24.476,15.869,1.017,0.0000000000000000000
20,30,20,10,2021,SQ1,1.4329,0.0,88.159,1006.69913,24.543,15.829,1.4082,0.0000000000000000000
20,45,20,10,2021,SQ1,1.4329,0.0,87.734,1006.79913,24.577,10.982,2.0855,0.0000000000000000000
21,0,20,10,2021,SQ1,1.5431,0.0,86.952,1006.75913,24.644,15.969,1.406,0.0000000000000000000
21,15,20,10,2021,SQ1,1.3227,0.0,87.611,1006.79913,24.577,15.865,0.87846,0.0000000000000000000
21,30,20,10,2021,SQ1,0.99201,0.0,87.969,1006.90913,24.487,15.987,0.94775,0.0000000000000000000
21,45,20,10,2021,SQ1,1.2125,0.0,89.332,1006.78913,24.42,15.987,1.9491,0.0000000000000000000
22,0,20,10,2021,SQ1,1.2125,0.0,89.489,1006.70913,24.454,15.987,1.0573,0.0000000000000000000
22,15,20,10,2021,SQ1,1.3227,0.0,89.936,1006.67913,24.42,15.987,1.0483,0.0000000000000000000
22,30,20,10,2021,SQ1,1.4329,0.0,90.215,1006.67913,24.565,15.988,1.1601,0.0000000000000000000
22,45,20,10,2021,SQ1,1.3226,0.0,90.908,1006.81913,24.577,15.987,2.0475,0.0000000000000000000
23,0,20,10,2021,SQ1,1.5431,0.0,90.472,1006.67913,24.588,15.987,1.1892,0.0000000000000000000
23,15,20,10,2021,SQ1,1.4329,0.0,91.255,1006.60913,24.577,15.987,1.5155,0.0000000000000000000
23,30,20,10,2021,SQ1,1.5431,0.0,90.964,1006.55913,24.577,15.987,0.73987,0.0000000000000000000
23,45,20,10,2021,SQ1,1.2124,0.0,91.601,1006.53913,24.577,15.988,1.3166,0.0000000000000000000
0,0,21,10,2021,SQ1,1.6533,0.0,92.909,1006.48913,24.532,15.988,2.5437,0.0000000000000000000
0,15,21,10,2021,SQ1,1.2124,0.0,92.875,1006.40913,24.521,15.987,1.9804,0.0000000000000000000
0,30,21,10,2021,SQ1,1.1022,0.0,93.11,1006.40913,24.588,15.987,1.2652,0.0000000000000000000
0,45,21,10,2021,SQ1,1.1022,0.0,93.412,1006.31913,24.666,15.987,1.292,0.0000000000000000000
1,0,21,10,2021,SQ1,1.4329,0.0,93.389,1006.30913,24.599,15.987,2.6398,0.0000000000000000000
1,15,21,10,2021,SQ1,1.4329,0.0,93.803,1006.19913,24.577,15.987,3.1584,0.0000000000000000000
1,30,21,10,2021,SQ1,1.3227,0.0,93.635,1006.18913,24.577,15.987,2.7896,0.0000000000000000000
1,45,21,10,2021,SQ1,1.2125,0.0,93.479,1006.10913,24.364,15.987,2.9483,0.0000000000000000000
2,0,21,10,2021,SQ1,0.99203,0.0,93.713,1006.12913,24.13,15.987,2.5102,0.0000000000000000000
2,15,21,10,2021,SQ1,1.2125,0.0,94.753,1006.03913,23.973,15.987,2.689,0.0000000000000000000
2,30,21,10,2021,SQ1,1.3227,0.0,94.674,1006.05913,24.007,15.987,2.0609,0.0000000000000000000
2,45,21,10,2021,SQ1,1.3227,0.0,94.585,1005.96913,24.085,15.987,1.9313,0.0000000000000000000
3,0,21,10,2021,SQ1,1.1023,0.0,94.216,1005.93913,24.063,15.987,1.4775,0.0000000000000000000
3,15,21,10,2021,SQ1,1.3228,0.0,93.49,1005.93913,24.051,15.987,0.99693,0.0000000000000000000
3,30,21,10,2021,SQ1,1.2125,0.0,93.168,1005.94913,24.053,15.987,1.529,0.0000000000000000000
3,45,21,10,2021,SQ1,1.2125,0.0,92.555,1005.93913,24.11,15.988,0.49625,0.0000000000000000000
4,0,21,10,2021,SQ1,1.3227,0.0,92.865,1005.94913,24.052,15.987,1.0551,0.0000000000000000000
4,15,21,10,2021,SQ1,0.99203,0.0,94.253,1006.01913,23.786,15.987,1.2876,0.0000000000000000000
4,30,21,10,2021,SQ1,1.1023,0.0,93.524,1005.94913,24.03,15.987,1.1691,0.0000000000000000000
4,45,21,10,2021,SQ1,1.3227,0.0,93.896,1005.92913,23.864,15.988,1.2809,0.0000000000000000000
5,0,21,10,2021,SQ1,1.2125,0.0,93.93,1005.90913,23.842,15.987,0.98356,0.0000000000000000000
5,15,21,10,2021,SQ1,1.3227,0.0,94.724,1005.95913,23.719,15.987,1.0953,0.0000000000000000000
5,30,21,10,2021,SQ1,0.99201,0.0,94.79,1006.12913,23.618,15.987,1.292,0.0000000000000000000
5,45,21,10,2021,SQ1,1.3227,0.0,94.667,1006.07913,23.719,15.987,1.0283,0.0000000000000000000
6,0,21,10,2021,SQ1,1.3227,0.0,94.589,1006.11913,23.551,15.987,0.82708,0.0000000000000000000
6,15,21,10,2021,SQ1,2.0943,0.0,95.114,1006.18913,23.562,15.987,1.6475,0.0000000000000000000
6,30,21,10,2021,SQ1,7.7159,0.0,94.298,1006.25913,23.607,15.987,1.3591,0.0012318840579709999
6,45,21,10,2021,SQ1,16.644,0.0,93.885,1006.36913,23.707,15.987,1.9693,0.0078985507246376006
7,0,21,10,2021,SQ1,69.993,0.0,93.024,1006.44913,24.054,15.987,1.5871,0.0185507246376811000
7,15,21,10,2021,SQ1,111.44,0.0,84.798,1006.44913,25.887,15.992,1.102,0.0289492753623188000
7,30,21,10,2021,SQ1,154.87,0.0,75.944,1006.37913,27.997,15.993,1.4105,0.0420289855072462984
7,45,21,10,2021,SQ1,199.06,0.0,70.221,1006.36913,29.237,15.997,0.81811,0.0600724637681158968
8,0,21,10,2021,SQ1,284.47,0.0,69.472,1006.32913,29.74,15.997,0.44705,0.0738405797101449046
8,15,21,10,2021,SQ1,368.29,0.0,75.521,1006.28913,28.391,15.996,0.894,0.0857971014492752981
8,30,21,10,2021,SQ1,240.66,0.0,77.036,1006.34913,27.527,15.995,1.2739,0.1039492753623187937
8,45,21,10,2021,SQ1,212.22,0.0,77.549,1006.37913,27.984,15.994,0.98333,0.0644927536231884035
9,0,21,10,2021,SQ1,205.83,0.0,73.313,1006.42913,28.654,15.995,1.2023,0.0624275362318839969
9,15,21,10,2021,SQ1,160.86,0.0,74.844,1006.47913,28.385,15.996,0.93862,0.0551086956521738974
9,30,21,10,2021,SQ1,225.09,0.0,74.185,1006.56913,28.464,15.994,1.2783,0.0848913043478260049
9,45,21,10,2021,SQ1,210.55,0.0,75.861,1006.59913,27.626,15.994,1.1845,0.0709057971014492028
10,0,21,10,2021,SQ1,115.47,0.0,81.359,1006.53913,26.777,15.994,1.2336,0.0517753623188405010
10,15,21,10,2021,SQ1,135.64,0.0,85.08,1006.52913,26.386,15.995,3.6606,0.0491304347826085966
10,30,21,10,2021,SQ1,131.12,0.0,84.018,1006.50913,26.307,15.994,2.9299,0.0355797101449275011
10,45,21,10,2021,SQ1,83.74,0.0,86.935,1006.47913,26.039,15.994,2.3712,0.0267753623188404996
11,0,21,10,2021,SQ1,65.785,0.0,86.947,1006.54913,25.772,15.994,1.998,0.0293840579710143990
11,15,21,10,2021,SQ1,99.177,0.0,92.025,1006.50913,25.395,12.987,1.9131,0.0436594202898549985
11,30,21,10,2021,SQ1,387.13,0.0,89.982,1006.50913,24.704,14.323,2.9994,0.0650724637681159013
11,45,21,10,2021,SQ1,99.184,0.0,86.501,1006.54913,24.407,15.99,0.63479,0.0212681159420289000
12,0,21,10,2021,SQ1,46.949,0.0,87.42,1006.50913,23.805,12.475,2.4766,0.0133333333333332995
12,15,21,10,2021,SQ1,64.917,0.254,90.695,1006.62913,22.855,4.129,3.7619,0.0155072463768114992
12,30,21,10,2021,SQ1,29.318,0.0,94.239,1006.53913,22.42,4.6033,2.432,0.0080797101449274992
12,45,21,10,2021,SQ1,51.584,0.0,92.339,1006.43913,21.872,10.724,5.1322,0.0118478260869564998
13,0,21,10,2021,SQ1,55.336,0.0,92.318,1006.47913,21.213,15.453,4.4393,0.0188768115942028990
13,15,21,10,2021,SQ1,100.2,0.0,91.532,1006.48913,20.883,15.983,4.5939,0.0230072463768115007
13,30,21,10,2021,SQ1,56.662,0.0,89.915,1006.47913,20.73,15.984,5.6024,0.0192028985507246008
13,45,21,10,2021,SQ1,70.887,0.0,89.112,1006.45913,20.664,11.729,6.224,0.0301086956521738995
14,0,21,10,2021,SQ1,68.354,0.0,88.743,1006.39913,20.429,15.984,5.7769,0.0244565217391304011
14,15,21,10,2021,SQ1,65.93,0.0,88.285,1006.32913,20.206,15.984,5.4952,0.0214492753623188002
14,30,21,10,2021,SQ1,57.218,0.0,85.368,1006.44913,20.228,15.984,6.0027,0.0171739130434781992
14,45,21,10,2021,SQ1,58.873,0.0,82.093,1006.41913,20.329,15.985,5.6405,0.0161231884057971009
15,0,21,10,2021,SQ1,47.297,0.0,81.791,1006.39913,20.351,15.984,3.6754,0.0183695652173913003
15,15,21,10,2021,SQ1,44.211,0.0,81.321,1006.37913,20.161,15.984,4.5965,0.0186594202898550006
15,30,21,10,2021,SQ1,69.128,0.0,79.153,1006.49913,20.127,15.984,6.2866,0.0212318840579709990
15,45,21,10,2021,SQ1,26.24,0.0,79.868,1006.43913,19.893,15.983,5.6875,0.0072463768115942004
16,0,21,10,2021,SQ1,18.963,0.0,80.986,1006.49913,19.624,15.984,5.9513,0.0039855072463768002
16,15,21,10,2021,SQ1,25.577,0.0,82.473,1006.51913,19.3,13.129,6.2777,0.0092028985507246006
16,30,21,10,2021,SQ1,17.97,0.0,88.721,1006.51913,18.652,12.571,4.3662,0.0039492753623188003
16,45,21,10,2021,SQ1,14.884,0.0,88.129,1006.64913,18.63,15.98,3.9302,0.0045652173913042996
17,0,21,10,2021,SQ1,26.571,0.0,87.234,1006.57913,18.842,15.8,6.9797,0.0045289855072462998
17,15,21,10,2021,SQ1,12.459,0.0,85.614,1006.67913,18.887,15.984,5.3566,0.0005434782608695000
17,30,21,10,2021,SQ1,5.2924,0.0,83.423,1006.70913,18.875,15.984,5.0481,0.0000000000000000000
17,45,21,10,2021,SQ1,2.095,0.0,81.422,1006.77913,18.909,15.982,5.2582,0.0000000000000000000
18,0,21,10,2021,SQ1,1.3232,0.0,79.298,1006.74913,19.021,15.984,4.7105,0.0000000000000000000
18,15,21,10,2021,SQ1,1.3232,0.0,77.375,1006.71913,19.099,15.982,6.575,0.0000000000000000000
18,30,21,10,2021,SQ1,1.3232,0.0,76.179,1006.77913,19.155,15.984,5.7702,0.0000000000000000000
18,45,21,10,2021,SQ1,1.3232,0.0,76.47,1006.80913,19.088,15.984,5.4035,0.0000000000000000000
19,0,21,10,2021,SQ1,1.213,0.0,74.961,1006.98913,19.11,15.984,7.154,0.0000000000000000000
19,15,21,10,2021,SQ1,1.3232,0.0,73.541,1006.92913,19.032,15.981,5.9848,0.0000000000000000000
19,30,21,10,2021,SQ1,1.3232,0.0,74.938,1007.02913,18.898,15.984,5.5623,0.0000000000000000000
19,45,21,10,2021,SQ1,1.3232,0.0,75.039,1007.04913,18.887,15.984,5.8059,0.0000000000000000000
20,0,21,10,2021,SQ1,1.2129,0.0,74.011,1007.16913,18.976,15.984,5.4795,0.0000000000000000000
20,15,21,10,2021,SQ1,1.3232,0.0,73.005,1007.20913,18.943,15.982,5.7724,0.0000000000000000000
20,30,21,10,2021,SQ1,1.3232,0.0,72.39,1007.26913,19.021,15.984,5.4147,0.0000000000000000000
20,45,21,10,2021,SQ1,1.3233,0.0,71.406,1007.32913,19.11,15.984,4.9296,0.0000000000000000000
21,0,21,10,2021,SQ1,1.3232,0.0,71.44,1007.41913,19.043,15.984,5.7366,0.0000000000000000000
21,15,21,10,2021,SQ1,1.3232,0.0,72.636,1007.43913,19.021,15.983,4.4221,0.0000000000000000000
21,30,21,10,2021,SQ1,1.4335,0.0,72.558,1007.43913,19.021,15.984,5.92,0.0000000000000000000
21,45,21,10,2021,SQ1,1.3232,0.0,72.088,1007.44913,18.82,15.984,6.5504,0.0000000000000000000
22,0,21,10,2021,SQ1,1.3232,0.0,72.267,1007.56913,18.82,15.984,4.2745,0.0000000000000000000
22,15,21,10,2021,SQ1,1.3233,0.0,74.022,1007.65913,18.551,15.984,4.5652,0.0000000000000000000
22,30,21,10,2021,SQ1,1.3233,0.0,74.681,1007.66913,18.507,15.984,5.1777,0.0000000000000000000
22,45,21,10,2021,SQ1,1.3232,0.0,77.532,1007.69913,18.283,15.984,4.8737,0.0000000000000000000
23,0,21,10,2021,SQ1,1.3232,0.0,79.969,1007.68913,17.948,15.984,4.203,0.0000000000000000000
23,15,21,10,2021,SQ1,1.3232,0.0,81.78,1007.62913,17.691,15.983,4.6814,0.0000000000000000000
23,30,21,10,2021,SQ1,1.3232,0.0,82.059,1007.70913,17.724,15.984,3.928,0.0000000000000000000
23,45,21,10,2021,SQ1,1.3232,0.0,81.758,1007.67913,17.747,15.984,6.0206,0.0000000000000000000
0,0,22,10,2021,SQ1,1.3232,0.0,80.06,1007.59913,17.68,15.984,8.1893,0.0000000000000000000
0,15,22,10,2021,SQ1,1.4334,0.0,81.48,1007.63913,17.625,15.984,3.8722,0.0000000000000000000
0,30,22,10,2021,SQ1,1.3232,0.0,82.475,1007.69913,17.312,15.982,5.3455,0.0000000000000000000
0,45,22,10,2021,SQ1,1.3233,0.0,85.685,1007.63913,16.978,15.98,7.056,0.0000000000000000000
1,0,22,10,2021,SQ1,1.3232,0.0,88.536,1007.58913,16.688,15.978,4.4514,0.0000000000000000000
1,15,22,10,2021,SQ1,1.3232,0.0,90.275,1007.57913,16.613,15.976,5.5227,0.0000000000000000000
1,30,22,10,2021,SQ1,1.1027,0.0,91.273,1007.54913,16.581,15.976,5.6548,0.0000000000000000000
1,45,22,10,2021,SQ1,1.1028,0.0,91.117,1007.54913,16.381,15.976,5.3575,0.0000000000000000000
2,0,22,10,2021,SQ1,1.4336,0.0,92.694,1007.50913,16.347,15.976,3.913,0.0000000000000000000
2,15,22,10,2021,SQ1,1.1028,0.0,93.297,1007.40913,16.37,15.976,5.1473,0.0000000000000000000
